from_loc,to_loc,amount,country,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_ipums,predict_ipums_country,predict_civ,predict_kenya,predict_sen
61,13,28,GIN,201814.5265,-12.1427002,10.9141998,129474.8371,-13.5916996,10.5093002,1.504507543,19.17943575,5.233618364,199.3816428,2358.252131,676.6992545
61,14,1,GIN,201814.5265,-12.1427002,10.9141998,188941.5096,-13.3559999,11.7236996,1.458556166,30.00506199,9.921251589,280.9794283,3982.231821,852.2085712
61,15,6,GIN,201814.5265,-12.1427002,10.9141998,121615.0233,-13.1983004,12.3718004,1.799691999,15.09117111,4.172181053,144.5026452,1514.287965,478.0089147
61,21,0,GIN,201814.5265,-12.1427002,10.9141998,176133.0208,-11.0618,10.7280998,1.096803744,36.41405204,10.77880903,410.5779284,6551.902367,1369.295019
61,22,2,GIN,201814.5265,-12.1427002,10.9141998,197679.5077,-10.7251997,11.6080999,1.578228442,29.26331885,10.11398114,258.1498425,3580.551273,756.4332567
61,23,6,GIN,201814.5265,-12.1427002,10.9141998,207360.6417,-10.7383003,9.9902096,1.681099928,29.05327632,10.4678762,243.415266,3335.152473,691.2757685
61,24,34,GIN,201814.5265,-12.1427002,10.9141998,302497.1179,-10.0241003,9.2423201,2.698823312,28.11634441,13.97835702,159.0483532,2005.022322,355.02817
61,31,6,GIN,201814.5265,-12.1427002,10.9141998,415005.0157,-9.1062803,10.0597,3.15436455,34.38700184,21.04045222,160.6298607,2141.794301,311.5873578
61,32,63,GIN,201814.5265,-12.1427002,10.9141998,281537.3845,-9.10114,9.2628403,3.460935805,20.49679351,10.46022606,102.9368549,1104.170172,220.6632801
61,33,1,GIN,201814.5265,-12.1427002,10.9141998,216073.9891,-10.0997,10.5812998,2.069944982,24.9449031,9.692091317,183.0968962,2290.521541,486.7233471
61,34,0,GIN,201814.5265,-12.1427002,10.9141998,272074.324,-8.6185598,10.7580004,3.527600291,19.3811433,9.761410414,97.34805915,1018.562516,209.9447397
61,35,7,GIN,201814.5265,-12.1427002,10.9141998,467364.4625,-9.4721098,11.6784,2.777778794,44.25921819,27.90839384,213.9558184,3211.097088,412.7667329
61,41,40,GIN,201814.5265,-12.1427002,10.9141998,414701.8612,-13.3373003,9.7425098,1.673298197,62.81063339,32.62124558,421.7106821,7833.415153,961.5659364
61,42,7,GIN,201814.5265,-12.1427002,10.9141998,182771.752,-13.4969997,10.1379004,1.56101502,27.11398853,8.964772618,246.8741005,3328.23717,743.756426
61,43,21,GIN,201814.5265,-12.1427002,10.9141998,422621.6242,-13.0550003,9.4204302,1.750325424,61.44999777,32.61217186,399.6411508,7310.623177,895.4504608
61,44,76,GIN,201814.5265,-12.1427002,10.9141998,519827.9114,-12.7480001,10.0972004,1.016796926,129.5413419,66.6817007,1074.910698,28594.95333,2589.268817
61,45,8,GIN,201814.5265,-12.1427002,10.9141998,289477.778,-13.3662996,10.9201002,1.223613626,56.84642215,22.51498533,512.7337705,9593.508459,1419.656472
61,51,7,GIN,201814.5265,-12.1427002,10.9141998,125139.833,-11.7945995,11.7763996,0.92981858,29.19726431,6.911433979,404.095315,6058.203821,1567.187667
61,52,53,GIN,201814.5265,-12.1427002,10.9141998,353228.6067,-12.3100004,11.3834,0.498134705,166.6025851,58.14650715,2355.619879,76937.71493,7695.776533
61,53,1,GIN,201814.5265,-12.1427002,10.9141998,158462.1301,-12.6953001,11.5018997,0.806695619,43.39480671,11.2207036,603.5363272,10802.21575,2251.120993
61,54,4,GIN,201814.5265,-12.1427002,10.9141998,235386.2681,-12.1761999,12.0988998,1.18517354,46.61623236,16.4127154,457.8247163,7959.975299,1364.982638
61,55,3,GIN,201814.5265,-12.1427002,10.9141998,171680.3144,-11.5183001,11.5014,0.857134505,44.75675725,12.2645723,585.8848807,10519.38606,2097.590883
61,62,38,GIN,201814.5265,-12.1427002,10.9141998,411606.499,-11.8064003,10.4937,0.538440066,183.2300602,70.7480913,2358.413102,79049.66416,7194.658394
61,63,36,GIN,201814.5265,-12.1427002,10.9141998,295296.9775,-12.6388998,10.8983002,0.496454268,137.0992342,43.48308219,2058.031501,62282.8063,7124.371535
61,71,0,GIN,201814.5265,-12.1427002,10.9141998,238674.8358,-8.3298101,8.8924503,4.315738866,13.84009981,6.851031596,64.62494159,574.703904,138.0357126
61,72,45,GIN,201814.5265,-12.1427002,10.9141998,771233.6547,-10.2948999,8.6985703,2.885026868,74.29114002,61.66678501,298.8922936,5469.936549,486.8954908
61,73,0,GIN,201814.5265,-12.1427002,10.9141998,229578.9743,-8.32162,7.9829402,4.815904561,11.94433932,5.958428861,53.0453199,437.9387233,111.5541286
61,74,16,GIN,201814.5265,-12.1427002,10.9141998,535556.267,-9.3374901,8.4493198,3.734278661,38.82790912,28.40094476,151.6540608,2068.618236,259.8224337
61,75,13,GIN,201814.5265,-12.1427002,10.9141998,414652.7709,-8.79142,7.9532299,4.471959495,24.64617377,16.49368457,94.32336813,1047.282709,167.4525307
61,76,0,GIN,201814.5265,-12.1427002,10.9141998,316570.2385,-9.1082897,7.53864,4.538948231,18.02877883,10.4992516,74.65225754,731.2270463,143.8788211
61,81,1094,GIN,201814.5265,-12.1427002,10.9141998,1686295.28,-13.5714998,9.6266603,1.923337272,259.5697823,293.6113323,1022.530198,32531.41932,1439.617719
62,11,1,GIN,411606.499,-11.8064003,10.4937,218489.002,-14.0565004,10.3793001,2.253006391,52.23389724,18.89126061,300.2082517,4648.178786,587.1336861
62,12,58,GIN,411606.499,-11.8064003,10.4937,510052.8782,-14.3570995,11.0874996,2.618905186,115.6048095,68.08088231,463.4747694,9595.03951,665.9681689
62,13,23,GIN,411606.499,-11.8064003,10.4937,129474.8371,-13.5916996,10.5093002,1.785367457,36.53907389,9.434581059,284.1044966,3955.878203,696.4384266
62,14,5,GIN,411606.499,-11.8064003,10.4937,188941.5096,-13.3559999,11.7236996,1.978423093,50.33480686,16.30109881,326.6010639,5080.856763,691.5099752
62,15,5,GIN,411606.499,-11.8064003,10.4937,121615.0233,-13.1983004,12.3718004,2.337658444,26.3814029,7.064178304,179.4228927,2111.180807,418.9266151
62,21,64,GIN,411606.499,-11.8064003,10.4937,176133.0208,-11.0618,10.7280998,0.780623387,112.8359668,27.6997907,1274.686612,31293.16753,3497.295927
62,22,8,GIN,411606.499,-11.8064003,10.4937,197679.5077,-10.7251997,11.6080999,1.552701476,66.63667957,20.76391248,489.4276329,8815.404167,1086.456107
62,23,88,GIN,411606.499,-11.8064003,10.4937,207360.6417,-10.7383003,9.9902096,1.180821829,91.16288344,27.14767907,771.0311458,16364.73971,1807.423481
62,24,105,GIN,411606.499,-11.8064003,10.4937,302497.1179,-10.0241003,9.2423201,2.177738493,77.31466463,32.92681783,407.8364917,7406.502007,725.3791788
62,31,53,GIN,411606.499,-11.8064003,10.4937,415005.0157,-9.1062803,10.0597,2.734776776,88.31412765,47.15462681,369.2216061,6830.545801,560.3339462
62,32,186,GIN,411606.499,-11.8064003,10.4937,281537.3845,-9.10114,9.2628403,2.972111857,53.1201824,23.59829069,240.0689189,3590.740992,403.6037175
62,33,2,GIN,411606.499,-11.8064003,10.4937,216073.9891,-10.0997,10.5812998,1.708946939,67.11632521,22.47078059,453.4172945,8073.95443,954.8034697
62,34,7,GIN,411606.499,-11.8064003,10.4937,272074.324,-8.6185598,10.7580004,3.198778166,47.69420732,21.20610892,208.9733031,2963.218552,348.586698
62,35,29,GIN,411606.499,-11.8064003,10.4937,467364.4625,-9.4721098,11.6784,2.617713932,104.9979449,59.03193954,433.1292974,8633.911187,640.0045621
62,41,69,GIN,411606.499,-11.8064003,10.4937,414701.8612,-13.3373003,9.7425098,1.705268755,138.3131196,65.35444344,757.7428776,17944.22677,1297.224268
62,42,9,GIN,411606.499,-11.8064003,10.4937,182771.752,-13.4969997,10.1379004,1.72763413,55.1995136,16.9616012,391.2087003,6439.634663,866.503287
62,43,42,GIN,411606.499,-11.8064003,10.4937,422621.6242,-13.0550003,9.4204302,1.64648414,146.0315223,69.06800571,811.2611355,19729.53531,1392.890704
62,44,218,GIN,411606.499,-11.8064003,10.4937,519827.9114,-12.7480001,10.0972004,1.021676131,289.1221525,134.9087278,1973.484519,67426.59746,3582.042796
62,45,10,GIN,411606.499,-11.8064003,10.4937,289477.778,-13.3662996,10.9201002,1.617127996,97.75192101,37.66660806,620.072725,12909.46528,1206.478957
62,51,8,GIN,411606.499,-11.8064003,10.4937,125139.833,-11.7945995,11.7763996,1.282753882,48.19735761,11.22332451,457.7534627,7466.416792,1233.976804
62,52,49,GIN,411606.499,-11.8064003,10.4937,353228.6067,-12.3100004,11.3834,1.022340037,188.4614319,71.68612182,1457.035266,42056.1388,2990.409467
62,53,0,GIN,411606.499,-11.8064003,10.4937,158462.1301,-12.6953001,11.5018997,1.344101741,59.85712294,15.98516255,512.8273202,9046.714211,1267.157899
62,54,7,GIN,411606.499,-11.8064003,10.4937,235386.2681,-12.1761999,12.0988998,1.647245623,76.40883817,26.51506454,512.772426,9661.983306,1060.639834
62,55,16,GIN,411606.499,-11.8064003,10.4937,171680.3144,-11.5183001,11.5014,1.048074909,82.87069175,21.65457483,797.6021269,16596.40919,2046.8033
62,61,79,GIN,411606.499,-11.8064003,10.4937,201814.5265,-12.1427002,10.9141998,0.538440066,186.7707506,44.77300235,2496.839042,78998.18441,7210.562254
62,63,16,GIN,411606.499,-11.8064003,10.4937,295296.9775,-12.6388998,10.8983002,0.925611549,169.9234128,57.29974223,1473.462487,41438.82814,3283.7106
62,71,8,GIN,411606.499,-11.8064003,10.4937,238674.8358,-8.3298101,8.8924503,3.827620674,34.78480426,15.1141629,143.4944419,1749.575998,238.4081191
62,72,182,GIN,411606.499,-11.8064003,10.4937,771233.6547,-10.2948999,8.6985703,2.346726251,202.7344375,144.4542902,757.1264116,19876.99573,980.7274927
62,73,9,GIN,411606.499,-11.8064003,10.4937,229578.9743,-8.32162,7.9829402,4.295067929,29.86147735,13.09430803,116.7879062,1318.111021,190.7722941
62,74,79,GIN,411606.499,-11.8064003,10.4937,535556.267,-9.3374901,8.4493198,3.205465329,100.6690114,64.09174996,353.9193649,6733.047367,475.5921234
62,75,57,GIN,411606.499,-11.8064003,10.4937,414652.7709,-8.79142,7.9532299,3.942599972,62.29643816,36.53771319,211.3479227,3227.390299,292.2969426
62,76,12,GIN,411606.499,-11.8064003,10.4937,316570.2385,-9.1082897,7.53864,4.001522262,45.57158636,23.25906846,167.2800861,2253.565513,251.163093
62,81,1273,GIN,411606.499,-11.8064003,10.4937,1686295.28,-13.5714998,9.6266603,1.966553861,569.8004689,586.8876517,1828.115513,74019.79085,1930.807845
63,11,16,GIN,295296.9775,-12.6388998,10.8983002,218489.002,-14.0565004,10.3793001,1.509620007,52.48475494,17.93089092,414.8633536,7041.137728,1024.518602
63,12,67,GIN,295296.9775,-12.6388998,10.8983002,510052.8782,-14.3570995,11.0874996,1.72858515,117.834938,65.29771615,655.3336051,14989.28609,1193.58687
63,13,43,GIN,295296.9775,-12.6388998,10.8983002,129474.8371,-13.5916996,10.5093002,1.029149386,42.36666201,9.94010362,493.7625432,8153.980136,1588.051027
63,14,2,GIN,295296.9775,-12.6388998,10.8983002,188941.5096,-13.3559999,11.7236996,1.093396873,60.74918386,17.68365031,605.2334999,11415.73471,1699.429933
63,15,6,GIN,295296.9775,-12.6388998,10.8983002,121615.0233,-13.1983004,12.3718004,1.576112899,26.35169358,6.676198436,245.6097846,3157.598946,722.9668643
63,21,1,GIN,295296.9775,-12.6388998,10.8983002,176133.0208,-11.0618,10.7280998,1.586257216,39.4512616,12.17980842,325.0090247,4893.408664,848.8608363
63,22,0,GIN,295296.9775,-12.6388998,10.8983002,197679.5077,-10.7251997,11.6080999,2.041093748,35.26251129,12.34995519,242.2884546,3361.77673,572.0498597
63,23,10,GIN,295296.9775,-12.6388998,10.8983002,207360.6417,-10.7383003,9.9902096,2.106396686,36.07985516,13.06579509,239.7448651,3340.956015,553.0387082
63,24,8,GIN,295296.9775,-12.6388998,10.8983002,302497.1179,-10.0241003,9.2423201,3.095068096,37.98527432,18.55245877,179.2688312,2407.548946,332.4542748
63,31,8,GIN,295296.9775,-12.6388998,10.8983002,415005.0157,-9.1062803,10.0597,3.630792039,46.29501773,27.85448042,180.0421033,2552.534561,289.878033
63,32,51,GIN,295296.9775,-12.6388998,10.8983002,281537.3845,-9.10114,9.2628403,3.897495797,28.17492744,14.05944209,119.2851865,1376.160281,213.4281514
63,33,0,GIN,295296.9775,-12.6388998,10.8983002,216073.9891,-10.0997,10.5812998,2.558910877,31.37748568,12.21102985,184.0748671,2358.651223,398.8302124
63,34,0,GIN,295296.9775,-12.6388998,10.8983002,272074.324,-8.6185598,10.7580004,4.022787311,26.32480573,13.00636081,110.6705704,1237.240858,198.5759722
63,35,4,GIN,295296.9775,-12.6388998,10.8983002,467364.4625,-9.4721098,11.6784,3.261458968,58.47053242,36.44122931,232.6662345,3674.465901,370.6854094
63,41,35,GIN,295296.9775,-12.6388998,10.8983002,414701.8612,-13.3373003,9.7425098,1.350412791,118.5478881,55.24402034,811.8151873,19308.66955,1681.793048
63,42,17,GIN,295296.9775,-12.6388998,10.8983002,182771.752,-13.4969997,10.1379004,1.146535344,55.97362035,16.20688752,548.5833585,9948.450184,1538.035779
63,43,46,GIN,295296.9775,-12.6388998,10.8983002,422621.6242,-13.0550003,9.4204302,1.535330376,107.1389035,52.12721794,677.6149984,15194.36735,1350.486396
63,44,76,GIN,295296.9775,-12.6388998,10.8983002,519827.9114,-12.7480001,10.0972004,0.808494753,247.9742276,114.0945852,2116.610226,72659.57248,4649.850479
63,45,30,GIN,295296.9775,-12.6388998,10.8983002,289477.778,-13.3662996,10.9201002,0.727726397,143.4518221,47.11959353,1571.389789,44169.27419,4272.504425
63,51,6,GIN,295296.9775,-12.6388998,10.8983002,125139.833,-11.7945995,11.7763996,1.218154979,34.75302562,8.364108595,371.8748408,5539.592623,1158.264118
63,52,38,GIN,295296.9775,-12.6388998,10.8983002,353228.6067,-12.3100004,11.3834,0.586085857,219.6638079,75.8154081,2553.54304,87667.29161,6885.773773
63,53,12,GIN,295296.9775,-12.6388998,10.8983002,158462.1301,-12.6953001,11.5018997,0.606228794,87.65233046,19.96557922,1295.145402,30810.27871,4469.406626
63,54,5,GIN,295296.9775,-12.6388998,10.8983002,235386.2681,-12.1761999,12.0988998,1.286674239,66.35114032,22.62762013,560.9761666,10693.00673,1409.0563
63,55,1,GIN,295296.9775,-12.6388998,10.8983002,171680.3144,-11.5183001,11.5014,1.272585186,47.29439295,13.60881135,445.6114014,7445.862049,1241.090269
63,61,34,GIN,295296.9775,-12.6388998,10.8983002,201814.5265,-12.1427002,10.9141998,0.496454268,138.5077856,34.05681077,2121.685304,62261.14133,7132.777801
63,62,16,GIN,295296.9775,-12.6388998,10.8983002,411606.499,-11.8064003,10.4937,0.925611549,168.4147943,70.91446548,1434.819817,41451.40823,3280.333942
63,71,8,GIN,295296.9775,-12.6388998,10.8983002,238674.8358,-8.3298101,8.8924503,4.753071414,19.43211536,9.351725879,77.47311759,749.6794524,138.9029207
63,72,27,GIN,295296.9775,-12.6388998,10.8983002,771233.6547,-10.2948999,8.6985703,3.214521296,103.1609452,83.50000705,352.0277025,6967.597608,479.9342351
63,73,0,GIN,295296.9775,-12.6388998,10.8983002,229578.9743,-8.32162,7.9829402,5.209436515,17.05967825,8.235343415,65.35663231,592.6832663,115.9004223
63,74,3,GIN,295296.9775,-12.6388998,10.8983002,535556.267,-9.3374901,8.4493198,4.110573075,54.54281595,38.78141199,181.9472215,2701.278295,261.6941385
63,75,8,GIN,295296.9775,-12.6388998,10.8983002,414652.7709,-8.79142,7.9532299,4.845259527,35.14682892,22.770773,115.9273597,1412.627296,173.4743582
63,76,1,GIN,295296.9775,-12.6388998,10.8983002,316570.2385,-9.1082897,7.53864,4.873656157,25.93178763,14.58602214,93.02086996,1004.704511,151.4639528
63,81,1745,GIN,295296.9775,-12.6388998,10.8983002,1686295.28,-13.5714998,9.6266603,1.576962522,482.5865943,491.8026761,1921.538783,77631.36076,2448.054579
71,11,0,GIN,238674.8358,-8.3298101,8.8924503,218489.002,-14.0565004,10.3793001,5.91656185,11.24231179,5.62782683,43.10165457,331.8482475,81.77369484
71,12,5,GIN,238674.8358,-8.3298101,8.8924503,510052.8782,-14.3570995,11.0874996,6.414550564,26.58719774,21.28592488,73.99370273,790.0242084,104.9863229
71,13,2,GIN,238674.8358,-8.3298101,8.8924503,129474.8371,-13.5916996,10.5093002,5.504696605,6.750578744,2.514559694,31.94286317,203.3484543,72.91825378
71,14,2,GIN,238674.8358,-8.3298101,8.8924503,188941.5096,-13.3559999,11.7236996,5.768756929,9.806618362,4.516167469,39.98005912,292.7889141,79.95673339
71,15,0,GIN,238674.8358,-8.3298101,8.8924503,121615.0233,-13.1983004,12.3718004,5.98398487,5.817824505,2.142092819,26.78271628,158.8168182,61.05845525
71,21,12,GIN,238674.8358,-8.3298101,8.8924503,176133.0208,-11.0618,10.7280998,3.291409713,15.47699539,5.942055228,88.96584144,847.6527216,209.8924494
71,22,4,GIN,238674.8358,-8.3298101,8.8924503,197679.5077,-10.7251997,11.6080999,3.621138507,16.05710226,6.716484044,84.19536108,802.4362624,186.8716309
71,23,8,GIN,238674.8358,-8.3298101,8.8924503,207360.6417,-10.7383003,9.9902096,2.64686617,22.81114591,9.026126332,140.8924651,1615.480672,333.5718354
71,24,9,GIN,238674.8358,-8.3298101,8.8924503,302497.1179,-10.0241003,9.2423201,1.73003704,51.90967216,22.47847675,361.8824613,6110.548694,846.5860468
71,31,40,GIN,238674.8358,-8.3298101,8.8924503,415005.0157,-9.1062803,10.0597,1.401919339,89.95839335,43.62050109,638.5331948,13814.05392,1424.987779
71,32,128,GIN,238674.8358,-8.3298101,8.8924503,281537.3845,-9.10114,9.2628403,0.855650961,93.6899176,32.57111048,999.8557579,23654.46474,2863.039432
71,33,2,GIN,238674.8358,-8.3298101,8.8924503,216073.9891,-10.0997,10.5812998,2.446369329,25.7317613,10.19673237,164.0561448,1995.720504,391.1222837
71,34,22,GIN,238674.8358,-8.3298101,8.8924503,272074.324,-8.6185598,10.7580004,1.887764171,42.48933026,17.79128581,291.6187102,4492.030772,690.1274952
71,35,9,GIN,238674.8358,-8.3298101,8.8924503,467364.4625,-9.4721098,11.6784,3.011040407,49.56961463,31.17580504,218.6898807,3339.366155,386.801452
71,41,1,GIN,238674.8358,-8.3298101,8.8924503,414701.8612,-13.3373003,9.7425098,5.079129774,26.40757256,17.84121122,89.80117048,990.019129,144.4291447
71,42,1,GIN,238674.8358,-8.3298101,8.8924503,182771.752,-13.4969997,10.1379004,5.315166443,10.21912701,4.527501443,44.13033471,332.4945766,91.07438729
71,43,3,GIN,238674.8358,-8.3298101,8.8924503,422621.6242,-13.0550003,9.4204302,4.754596219,28.71444988,19.2640624,100.7848385,1159.699133,163.8526837
71,44,18,GIN,238674.8358,-8.3298101,8.8924503,519827.9114,-12.7480001,10.0972004,4.579500593,37.41483675,27.73806212,125.4834954,1611.490593,192.8253229
71,45,1,GIN,238674.8358,-8.3298101,8.8924503,289477.778,-13.3662996,10.9201002,5.429326901,16.6535392,9.463176332,61.23233361,557.421301,108.5663989
71,51,1,GIN,238674.8358,-8.3298101,8.8924503,125139.833,-11.7945995,11.7763996,4.507985043,7.861921106,2.731765231,42.16482801,293.6190869,102.3792467
71,52,19,GIN,238674.8358,-8.3298101,8.8924503,353228.6067,-12.3100004,11.3834,4.695396174,23.83008071,14.49235,89.27258292,956.284836,154.1583825
71,53,0,GIN,238674.8358,-8.3298101,8.8924503,158462.1301,-12.6953001,11.5018997,5.085934438,9.100767506,3.69637407,42.20764567,305.8172926,92.18566831
71,54,0,GIN,238674.8358,-8.3298101,8.8924503,235386.2681,-12.1761999,12.0988998,5.007597517,14.3075203,7.136525619,58.90683874,511.2351739,113.8751286
71,55,3,GIN,238674.8358,-8.3298101,8.8924503,171680.3144,-11.5183001,11.5014,4.119840654,12.15111131,4.876749208,61.94348589,518.9338495,139.1502936
71,61,4,GIN,238674.8358,-8.3298101,8.8924503,201814.5265,-12.1427002,10.9141998,4.315738866,13.90258808,6.151601393,65.49836363,574.6157909,138.1074705
71,62,19,GIN,238674.8358,-8.3298101,8.8924503,411606.499,-11.8064003,10.4937,3.827620674,34.27945094,21.44444567,137.3708856,1750.447704,238.0059411
71,63,4,GIN,238674.8358,-8.3298101,8.8924503,295296.9775,-12.6388998,10.8983002,4.753071414,19.32134504,10.72112423,76.16446029,749.8253376,138.8113416
71,72,25,GIN,238674.8358,-8.3298101,8.8924503,771233.6547,-10.2948999,8.6985703,1.974630947,128.869712,94.76034875,615.4687166,14578.12368,1033.359366
71,73,68,GIN,238674.8358,-8.3298101,8.8924503,229578.9743,-8.32162,7.9829402,0.909546975,70.54313686,22.36348182,776.5655012,16280.75077,2336.297314
71,74,97,GIN,238674.8358,-8.3298101,8.8924503,535556.267,-9.3374901,8.4493198,1.100810439,150.1247493,78.27701076,1126.76278,30915.56516,2465.649613
71,75,200,GIN,238674.8358,-8.3298101,8.8924503,414652.7709,-8.79142,7.9532299,1.046526951,118.69999,53.35203862,996.1355947,25104.87625,2395.492281
71,76,35,GIN,238674.8358,-8.3298101,8.8924503,316570.2385,-9.1082897,7.53864,1.561676284,60.17265281,25.99566718,438.2874337,7964.310409,1037.279524
71,81,265,GIN,238674.8358,-8.3298101,8.8924503,1686295.28,-13.5714998,9.6266603,5.29286078,119.8025383,171.8815054,252.8186907,5025.157491,257.4133351
72,11,1,GIN,771233.6547,-10.2948999,8.6985703,218489.002,-14.0565004,10.3793001,4.120011042,59.90427959,23.1924696,205.7581257,2902.109342,269.2184592
72,12,4,GIN,771233.6547,-10.2948999,8.6985703,510052.8782,-14.3570995,11.0874996,4.712584088,134.6290366,84.5208438,325.5507952,6191.534836,314.2397793
72,13,8,GIN,771233.6547,-10.2948999,8.6985703,129474.8371,-13.5916996,10.5093002,3.761333677,36.62395066,10.49952488,156.9493709,1848.59061,248.2809252
72,14,13,GIN,771233.6547,-10.2948999,8.6985703,188941.5096,-13.3559999,11.7236996,4.303689172,48.93761866,17.74263851,171.8355929,2223.663702,232.8798194
72,15,9,GIN,771233.6547,-10.2948999,8.6985703,121615.0233,-13.1983004,12.3718004,4.682131334,27.74552929,8.142046188,107.0531492,1094.091877,163.391064
72,21,39,GIN,771233.6547,-10.2948999,8.6985703,176133.0208,-11.0618,10.7280998,2.169591149,86.88932966,25.43739525,461.7345239,8294.178357,761.8380671
72,22,28,GIN,771233.6547,-10.2948999,8.6985703,197679.5077,-10.7251997,11.6080999,2.941176705,73.90319177,24.87629437,317.9214918,5121.097427,467.931095
72,23,35,GIN,771233.6547,-10.2948999,8.6985703,207360.6417,-10.7383003,9.9902096,1.365626595,161.6831225,45.79621694,1062.025704,26099.20763,1871.652401
72,24,192,GIN,771233.6547,-10.2948999,8.6985703,302497.1179,-10.0241003,9.2423201,0.60745063,530.6485064,148.943014,4902.685731,217027.6884,9416.432838
72,31,75,GIN,771233.6547,-10.2948999,8.6985703,415005.0157,-9.1062803,10.0597,1.807066854,266.8004641,117.2797229,1193.078838,34256.13966,1569.751276
72,32,143,GIN,771233.6547,-10.2948999,8.6985703,281537.3845,-9.10114,9.2628403,1.320402716,234.1360984,77.29599662,1420.235048,40584.13177,2290.248522
72,33,15,GIN,771233.6547,-10.2948999,8.6985703,216073.9891,-10.0997,10.5812998,1.892821537,124.031355,39.05987027,667.0357659,14067.45686,1067.691388
72,34,11,GIN,771233.6547,-10.2948999,8.6985703,272074.324,-8.6185598,10.7580004,2.655441294,115.9648214,45.02227186,476.9892354,9315.568551,650.8732366
72,35,25,GIN,771233.6547,-10.2948999,8.6985703,467364.4625,-9.4721098,11.6784,3.09133767,182.5537715,98.14964066,577.9013806,13193.12773,638.5724887
72,41,24,GIN,771233.6547,-10.2948999,8.6985703,414701.8612,-13.3373003,9.7425098,3.216521393,154.0151995,78.52852774,495.3994606,10515.03479,562.9313753
72,42,5,GIN,771233.6547,-10.2948999,8.6985703,182771.752,-13.4969997,10.1379004,3.51071421,57.2603144,19.3545187,228.3293226,3239.913145,329.3766209
72,43,14,GIN,771233.6547,-10.2948999,8.6985703,422621.6242,-13.0550003,9.4204302,2.852934618,176.2865524,88.02246042,603.5927048,13754.54197,702.8985122
72,44,42,GIN,771233.6547,-10.2948999,8.6985703,519827.9114,-12.7480001,10.0972004,2.823803596,223.8196831,124.3687363,720.9442645,18075.83194,788.0523387
72,45,7,GIN,771233.6547,-10.2948999,8.6985703,289477.778,-13.3662996,10.9201002,3.790605653,88.51769259,38.9275392,291.1500907,4848.835762,355.7714142
72,51,6,GIN,771233.6547,-10.2948999,8.6985703,125139.833,-11.7945995,11.7763996,3.423759935,38.57148646,10.60005168,176.3581421,2149.865107,288.8602182
72,52,22,GIN,771233.6547,-10.2948999,8.6985703,353228.6067,-12.3100004,11.3834,3.356924268,123.8346112,58.6422333,409.4053714,7924.020016,484.3035719
72,53,22,GIN,771233.6547,-10.2948999,8.6985703,158462.1301,-12.6953001,11.5018997,3.690606569,46.62833796,14.8036494,189.2296763,2458.118417,282.0540155
72,54,12,GIN,771233.6547,-10.2948999,8.6985703,235386.2681,-12.1761999,12.0988998,3.886068759,68.76946282,27.28095303,238.4251183,3581.700288,309.2163044
72,55,32,GIN,771233.6547,-10.2948999,8.6985703,171680.3144,-11.5183001,11.5014,3.058195935,60.92673994,19.22588026,268.2728638,3981.765936,408.9082379
72,61,28,GIN,771233.6547,-10.2948999,8.6985703,201814.5265,-12.1427002,10.9141998,2.885026868,77.01447739,26.07920077,332.7430425,5463.237875,488.9219858
72,62,28,GIN,771233.6547,-10.2948999,8.6985703,411606.499,-11.8064003,10.4937,2.346726251,206.1819945,96.532138,796.1446745,19865.5908,982.6372241
72,63,4,GIN,771233.6547,-10.2948999,8.6985703,295296.9775,-12.6388998,10.8983002,3.214521296,105.8550314,45.08642774,380.1387626,6961.486389,481.3637808
72,71,22,GIN,771233.6547,-10.2948999,8.6985703,238674.8358,-8.3298101,8.8924503,1.974630947,132.9933038,44.6310809,676.0362165,14562.50352,1037.121137
72,73,22,GIN,771233.6547,-10.2948999,8.6985703,229578.9743,-8.32162,7.9829402,2.099037876,120.2039328,40.14572429,597.5053948,12256.56323,913.7310761
72,74,153,GIN,771233.6547,-10.2948999,8.6985703,535556.267,-9.3374901,8.4493198,0.989322666,627.5229157,270.269013,3646.81624,160388.9471,5157.374198
72,75,103,GIN,771233.6547,-10.2948999,8.6985703,414652.7709,-8.79142,7.9532299,1.678089426,286.0083627,123.2889718,1334.658266,39820.99537,1789.937799
72,76,26,GIN,771233.6547,-10.2948999,8.6985703,316570.2385,-9.1082897,7.53864,1.659361946,214.4754191,79.91418634,1099.145829,29328.73268,1610.979454
72,81,371,GIN,771233.6547,-10.2948999,8.6985703,1686295.28,-13.5714998,9.6266603,3.405504067,688.242585,748.2573484,1361.385278,51666.21577,975.3817356
73,11,0,GIN,229578.9743,-8.32162,7.9829402,218489.002,-14.0565004,10.3793001,6.215415833,10.26540418,5.232815612,38.66656508,286.1507742,73.56607979
73,12,10,GIN,229578.9743,-8.32162,7.9829402,510052.8782,-14.3570995,11.0874996,6.787142393,24.1115042,19.69352024,65.6573944,671.2896048,93.25014431
73,13,1,GIN,229578.9743,-8.32162,7.9829402,129474.8371,-13.5916996,10.5093002,5.844333481,6.102161073,2.320949549,28.19725532,171.5850168,64.37542107
73,14,3,GIN,229578.9743,-8.32162,7.9829402,188941.5096,-13.3559999,11.7236996,6.272022151,8.666399341,4.100281082,34.03688169,235.3220317,67.66801758
